United Kingdom, Deaths (period 1x1), 	Last modified: 03 Feb 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2011          73              4627.00         6363.00        10990.00
  2011          74              5155.00         6929.00        12084.00
  2011          75              5473.00         6925.00        12398.00
  2011          76              5887.00         7451.00        13338.00
  2011          77              6379.00         7506.00        13885.00
  2011          78              6911.00         7864.00        14775.00
  2011          79              7594.00         8586.00        16180.00
  2011          80              8450.00         9007.00        17457.00
  2011          81              8988.00         9135.00        18123.00
  2011          82              9527.00         9338.00        18865.00
  2011          83             10059.00         9277.00        19336.00
  2011          84             10450.00         9313.00        19763.00
  2011          85             10977.00         9245.00        20222.00
  2011          86             11449.00         8723.00        20172.00
  2011          87             11647.00         8477.00        20124.00
  2011          88             12020.00         7969.00        19989.00
  2011          89             12253.00         7693.00        19946.00
  2011          90             12634.00         7181.00        19815.00
  2011          91             11712.00         6164.00        17876.00
  2011          92              7828.00         3619.00        11447.00
  2011          93              6654.00         3013.00         9667.00
  2011          94              6511.00         2561.00         9072.00
  2011          95              6141.00         2108.00         8249.00
  2011          96              5133.00         1699.00         6832.00
  2011          97              4256.00         1260.00         5516.00
  2011          98              3249.00          846.00         4095.00
  2011          99              2355.00          566.00         2921.00
  2011         100              1606.00          332.00         1938.00
  2011         101              1155.00          217.00         1372.00
  2011         102               719.00          114.00          833.00
  2011         103               477.00           65.00          542.00
  2011         104               257.00           39.00          296.00
  2011         105               169.00           16.00          185.00
  2011         106                61.00            8.00           69.00
  2011         107                41.00            4.00           45.00
  2011         108                18.00            5.00           23.00
  2011         109                14.00            0.00           14.00
  2011         110+               11.00            1.00           12.00
  2012           0              1435.00         1912.00         3347.00
  2012           1               104.00          134.00          238.00
  2012           2                43.00           74.00          117.00
  2012           3                45.00           42.00           87.00
  2012           4                35.00           46.00           81.00
  2012           5                41.00           44.00           85.00
  2012           6                32.00           36.00           68.00
  2012           7                29.00           27.00           56.00
  2012           8                25.00           39.00           64.00
  2012           9                21.00           31.00           52.00
  2012          10                24.00           33.00           57.00
  2012          11                22.00           41.00           63.00
  2012          12                30.00           41.00           71.00
  2012          13                29.00           38.00           67.00
  2012          14                32.00           50.00           82.00
  2012          15                45.00           52.00           97.00
  2012          16                41.00           81.00          122.00
  2012          17                65.00          135.00          200.00
  2012          18                61.00          209.00          270.00
  2012          19                79.00          191.00          270.00
  2012          20                89.00          205.00          294.00
  2012          21                84.00          201.00          285.00
  2012          22                83.00          220.00          303.00
  2012          23               100.00          253.00          353.00
  2012          24               100.00          215.00          315.00
  2012          25               112.00          248.00          360.00
  2012          26               102.00          265.00          367.00
  2012          27               127.00          250.00          377.00
  2012          28               145.00          280.00          425.00
  2012          29               143.00          310.00          453.00
  2012          30               151.00          333.00          484.00
  2012          31               176.00          349.00          525.00
  2012          32               181.00          329.00          510.00
  2012          33               193.00          385.00          578.00
  2012          34               211.00          353.00          564.00
  2012          35               203.00          381.00          584.00
  2012          36               205.00          402.00          607.00
  2012          37               258.00          460.00          718.00
  2012          38               307.00          516.00          823.00
  2012          39               358.00          600.00          958.00
  2012          40               391.00          701.00         1092.00
  2012          41               431.00          687.00         1118.00
  2012          42               488.00          707.00         1195.00
  2012          43               510.00          880.00         1390.00
  2012          44               575.00          945.00         1520.00
  2012          45               677.00          997.00         1674.00
  2012          46               692.00         1061.00         1753.00
  2012          47               789.00         1187.00         1976.00
  2012          48               816.00         1224.00         2040.00
  2012          49               928.00         1319.00         2247.00
  2012          50               968.00         1396.00         2364.00
  2012          51              1062.00         1449.00         2511.00
  2012          52              1108.00         1519.00         2627.00
  2012          53              1196.00         1663.00         2859.00
  2012          54              1213.00         1810.00         3023.00
  2012          55              1345.00         1911.00         3256.00
  2012          56              1410.00         2071.00         3481.00
  2012          57              1440.00         2137.00         3577.00
  2012          58              1677.00         2330.00         4007.00
  2012          59              1846.00         2569.00         4415.00
  2012          60              1892.00         2725.00         4617.00
  2012          61              2111.00         3108.00         5219.00
  2012          62              2354.00         3379.00         5733.00
  2012          63              2543.00         3724.00         6267.00
  2012          64              2916.00         4260.00         7176.00
  2012          65              3355.00         4817.00         8172.00
  2012          66              3065.00         4396.00         7461.00
  2012          67              3335.00         4768.00         8103.00
  2012          68              3464.00         4956.00         8420.00
  2012          69              3680.00         5265.00         8945.00
  2012          70              3773.00         5214.00         8987.00
  2012          71              3747.00         5333.00         9080.00
  2012          72              4429.00         6032.00        10461.00
  2012          73              4844.00         6435.00        11279.00
  2012          74              5268.00         6857.00        12125.00
  2012          75              5614.00         7238.00        12852.00
  2012          76              6057.00         7569.00        13626.00
  2012          77              6511.00         7877.00        14388.00
  2012          78              6924.00         8151.00        15075.00
  2012          79              7605.00         8289.00        15894.00
  2012          80              8527.00         8843.00        17370.00
  2012          81              9341.00         9526.00        18867.00
  2012          82              9778.00         9643.00        19421.00
  2012          83             10456.00         9673.00        20129.00
  2012          84             10981.00         9523.00        20504.00
  2012          85             11332.00         9506.00        20838.00
  2012          86             11975.00         9510.00        21485.00
  2012          87             11946.00         8962.00        20908.00
  2012          88             12262.00         8352.00        20614.00
  2012          89             12565.00         7668.00        20233.00
  2012          90             12777.00         7237.00        20014.00
  2012          91             12641.00         6732.00        19373.00
  2012          92             11808.00         5642.00        17450.00
  2012          93              7528.00         3326.00        10854.00
  2012          94              6303.00         2495.00         8798.00
  2012          95              5887.00         2221.00         8108.00
  2012          96              5448.00         1829.00         7277.00
  2012          97              4379.00         1385.00         5764.00
  2012          98              3511.00          943.00         4454.00
  2012          99              2640.00          657.00         3297.00
  2012         100              1812.00          396.00         2208.00
  2012         101              1220.00          235.00         1455.00
  2012         102               776.00          122.00          898.00
  2012         103               493.00           71.00          564.00
  2012         104               301.00           43.00          344.00
  2012         105               183.00           26.00          209.00
  2012         106                99.00            5.00          104.00
  2012         107                45.00            5.00           50.00
  2012         108                30.00            4.00           34.00
  2012         109                 8.00            0.00            8.00
  2012         110+               10.01            0.00           10.01
  2013           0              1324.00         1741.00         3065.00
  2013           1               118.00          135.00          253.00
  2013           2                57.00           74.00          131.00
  2013           3                44.00           45.00           89.00
  2013           4                37.00           44.00           81.00
  2013           5                31.00           36.00           67.00
  2013           6                28.00           29.00           57.00
  2013           7                25.00           43.00           68.00
  2013           8                24.00           28.00           52.00
  2013           9                23.00           28.00           51.00
  2013          10                29.00           28.00           57.00
  2013          11                27.00           23.00           50.00
  2013          12                22.00           39.00           61.00
  2013          13                29.00           50.00           79.00
  2013          14                41.00           49.00           90.00
  2013          15                48.00           63.00          111.00
  2013          16                50.00           88.00          138.00
  2013          17                53.00          116.00          169.00
  2013          18                72.00          159.00          231.00
  2013          19                73.00          211.00          284.00
  2013          20                82.00          185.00          267.00
  2013          21                86.00          207.00          293.00
  2013          22                91.00          193.00          284.00
  2013          23                93.00          231.00          324.00
  2013          24                92.00          236.00          328.00
  2013          25               113.00          271.00          384.00
  2013          26               116.00          261.00          377.00
  2013          27               126.00          278.00          404.00
  2013          28               149.00          257.00          406.00
  2013          29               127.00          298.00          425.00
  2013          30               178.00          307.00          485.00
  2013          31               187.00          351.00          538.00
  2013          32               195.00          372.00          567.00
  2013          33               196.00          376.00          572.00
  2013          34               224.00          396.00          620.00
  2013          35               227.00          399.00          626.00
  2013          36               245.00          430.00          675.00
  2013          37               245.00          490.00          735.00
  2013          38               273.00          536.00          809.00
  2013          39               364.00          598.00          962.00
  2013          40               353.00          644.00          997.00
  2013          41               430.00          741.00         1171.00
  2013          42               476.00          848.00         1324.00
  2013          43               532.00          837.00         1369.00
  2013          44               619.00          933.00         1552.00
  2013          45               609.00         1061.00         1670.00
  2013          46               658.00         1106.00         1764.00
  2013          47               778.00         1137.00         1915.00
  2013          48               809.00         1260.00         2069.00
  2013          49               940.00         1370.00         2310.00
  2013          50              1009.00         1394.00         2403.00
  2013          51              1047.00         1533.00         2580.00
  2013          52              1115.00         1628.00         2743.00
  2013          53              1181.00         1727.00         2908.00
  2013          54              1258.00         1867.00         3125.00
  2013          55              1403.00         1897.00         3300.00
  2013          56              1465.00         2065.00         3530.00
  2013          57              1560.00         2248.00         3808.00
  2013          58              1600.00         2371.00         3971.00
  2013          59              1700.00         2717.00         4417.00
  2013          60              1842.00         2892.00         4734.00
  2013          61              2069.00         3005.00         5074.00
  2013          62              2238.00         3375.00         5613.00
  2013          63              2502.00         3634.00         6136.00
  2013          64              2725.00         4079.00         6804.00
  2013          65              3214.00         4690.00         7904.00
  2013          66              3583.00         5290.00         8873.00
  2013          67              3343.00         4652.00         7995.00
  2013          68              3494.00         4957.00         8451.00
  2013          69              3765.00         5392.00         9157.00
  2013          70              3974.00         5594.00         9568.00
  2013          71              3936.00         5453.00         9389.00
  2013          72              4137.00         5805.00         9942.00
  2013          73              4778.00         6368.00        11146.00
  2013          74              5271.00         6849.00        12120.00
  2013          75              5703.00         7405.00        13108.00
  2013          76              6086.00         7622.00        13708.00
  2013          77              6594.00         7845.00        14439.00
  2013          78              6983.00         8393.00        15376.00
  2013          79              7503.00         8365.00        15868.00
  2013          80              8195.00         8942.00        17137.00
  2013          81              8962.00         9505.00        18467.00
  2013          82              9925.00        10087.00        20012.00
  2013          83             10462.00         9935.00        20397.00
  2013          84             11086.00         9786.00        20872.00
  2013          85             11561.00         9670.00        21231.00
  2013          86             11589.00         9538.00        21127.00
  2013          87             12236.00         9041.00        21277.00
  2013          88             12066.00         8558.00        20624.00
  2013          89             12307.00         7971.00        20278.00
  2013          90             12182.00         7275.00        19457.00
  2013          91             12178.00         6636.00        18814.00
  2013          92             11832.00         6077.00        17909.00
  2013          93             10763.00         4925.00        15688.00
  2013          94              6804.00         2728.00         9532.00
  2013          95              5578.00         2119.00         7697.00
  2013          96              5196.00         1686.00         6882.00
  2013          97              4262.00         1364.00         5626.00
  2013          98              3462.00          961.00         4423.00
  2013          99              2662.00          626.00         3288.00
  2013         100              1887.00          429.00         2316.00
  2013         101              1232.00          251.00         1483.00
  2013         102               797.00          152.00          949.00
  2013         103               516.00           62.00          578.00
  2013         104               306.00           49.00          355.00
  2013         105               184.00           28.00          212.00
  2013         106                98.00            8.00          106.00
  2013         107                50.00            7.00           57.00
  2013         108                37.00            2.00           39.00
  2013         109                17.00            0.00           17.00
  2013         110+                9.02            3.01           12.03
  2014           0              1368.00         1646.00         3014.00
  2014           1                82.00          142.00          224.00
  2014           2                55.00           72.00          127.00
  2014           3                45.00           56.00          101.00
  2014           4                29.00           30.00           59.00
  2014           5                28.00           39.00           67.00
  2014           6                32.00           46.00           78.00
  2014           7                33.00           34.00           67.00
  2014           8                25.00           26.00           51.00
  2014           9                25.00           39.00           64.00
  2014          10                23.00           40.00           63.00
  2014          11                17.00           36.00           53.00
  2014          12                16.00           37.00           53.00
  2014          13                40.00           39.00           79.00
  2014          14                41.00           49.00           90.00
  2014          15                48.00           56.00          104.00
  2014          16                69.00           85.00          154.00
  2014          17                62.00          117.00          179.00
  2014          18                77.00          170.00          247.00
  2014          19                82.00          187.00          269.00
  2014          20                77.00          203.00          280.00
  2014          21                92.00          209.00          301.00
  2014          22               102.00          210.00          312.00
  2014          23               109.00          259.00          368.00
  2014          24               104.00          240.00          344.00
  2014          25               109.00          212.00          321.00
  2014          26               121.00          312.00          433.00
  2014          27               106.00          281.00          387.00
  2014          28               154.00          281.00          435.00
  2014          29               149.00          312.00          461.00
  2014          30               154.00          332.00          486.00
  2014          31               193.00          328.00          521.00
  2014          32               184.00          335.00          519.00
  2014          33               223.00          368.00          591.00
  2014          34               241.00          404.00          645.00
  2014          35               248.00          437.00          685.00
  2014          36               256.00          394.00          650.00
  2014          37               251.00          436.00          687.00
  2014          38               308.00          572.00          880.00
  2014          39               304.00          550.00          854.00
  2014          40               398.00          663.00         1061.00
  2014          41               431.00          723.00         1154.00
  2014          42               492.00          714.00         1206.00
  2014          43               571.00          834.00         1405.00
  2014          44               580.00          921.00         1501.00
  2014          45               668.00         1040.00         1708.00
  2014          46               705.00         1100.00         1805.00
  2014          47               755.00         1166.00         1921.00
  2014          48               827.00         1244.00         2071.00
  2014          49               871.00         1382.00         2253.00
  2014          50              1037.00         1440.00         2477.00
  2014          51              1082.00         1580.00         2662.00
  2014          52              1149.00         1640.00         2789.00
  2014          53              1174.00         1706.00         2880.00
  2014          54              1227.00         1841.00         3068.00
  2014          55              1372.00         1963.00         3335.00
  2014          56              1439.00         2020.00         3459.00
  2014          57              1573.00         2224.00         3797.00
  2014          58              1588.00         2443.00         4031.00
  2014          59              1676.00         2599.00         4275.00
  2014          60              1925.00         2770.00         4695.00
  2014          61              2051.00         3012.00         5063.00
  2014          62              2170.00         3247.00         5417.00
  2014          63              2365.00         3518.00         5883.00
  2014          64              2712.00         3938.00         6650.00
  2014          65              2938.00         4368.00         7306.00
  2014          66              3261.00         4841.00         8102.00
  2014          67              3768.00         5605.00         9373.00
  2014          68              3578.00         5010.00         8588.00
  2014          69              3716.00         5359.00         9075.00
  2014          70              4105.00         5754.00         9859.00
  2014          71              4300.00         5915.00        10215.00
  2014          72              4385.00         6034.00        10419.00
  2014          73              4446.00         5858.00        10304.00
  2014          74              5035.00         6740.00        11775.00
  2014          75              5633.00         7190.00        12823.00
  2014          76              6084.00         7629.00        13713.00
  2014          77              6529.00         7860.00        14389.00
  2014          78              6790.00         8299.00        15089.00
  2014          79              7471.00         8529.00        16000.00
  2014          80              7962.00         8878.00        16840.00
  2014          81              8502.00         9052.00        17554.00
  2014          82              9402.00         9619.00        19021.00
  2014          83             10271.00         9936.00        20207.00
  2014          84             10966.00         9831.00        20797.00
  2014          85             11032.00         9727.00        20759.00
  2014          86             11411.00         9242.00        20653.00
  2014          87             11732.00         9193.00        20925.00
  2014          88             11701.00         8719.00        20420.00
  2014          89             11804.00         7957.00        19761.00
  2014          90             11809.00         7267.00        19076.00
  2014          91             11191.00         6313.00        17504.00
  2014          92             10922.00         5858.00        16780.00
  2014          93             10263.00         5025.00        15288.00
  2014          94              9131.00         3803.00        12934.00
  2014          95              5719.00         2276.00         7995.00
  2014          96              4524.00         1618.00         6142.00
  2014          97              3939.00         1218.00         5157.00
  2014          98              3266.00          981.00         4247.00
  2014          99              2621.00          659.00         3280.00
  2014         100              1799.00          370.00         2169.00
  2014         101              1318.00          253.00         1571.00
  2014         102               863.00          151.00         1014.00
  2014         103               497.00           74.00          571.00
  2014         104               305.00           47.00          352.00
  2014         105               173.00           18.00          191.00
  2014         106                88.00           13.00          101.00
  2014         107                56.00            8.00           64.00
  2014         108                35.00            5.00           40.00
  2014         109                 9.00            3.00           12.00
  2014         110+               16.00            1.00           17.00
  2015           0              1268.00         1752.00         3020.00
  2015           1               100.00          119.00          219.00
  2015           2                48.00           67.00          115.00
  2015           3                42.00           53.00           95.00
  2015           4                32.00           49.00           81.00
  2015           5                25.00           31.00           56.00
  2015           6                27.00           36.00           63.00
  2015           7                32.00           39.00           71.00
  2015           8                29.00           29.00           58.00
  2015           9                23.00           31.00           54.00
  2015          10                20.00           38.00           58.00
  2015          11                17.00           42.00           59.00
  2015          12                23.00           30.00           53.00
  2015          13                40.00           38.00           78.00
  2015          14                37.00           35.00           72.00
  2015          15                55.00           67.00          122.00
  2015          16                55.00           73.00          128.00
  2015          17                57.00          117.00          174.00
  2015          18                78.00          173.00          251.00
  2015          19                89.00          187.00          276.00
  2015          20                83.00          193.00          276.00
  2015          21                76.00          218.00          294.00
  2015          22                81.00          221.00          302.00
  2015          23               102.00          240.00          342.00
  2015          24                86.00          253.00          339.00
  2015          25               109.00          299.00          408.00
  2015          26               131.00          239.00          370.00
  2015          27               116.00          281.00          397.00
  2015          28               127.00          288.00          415.00
  2015          29               166.00          285.00          451.00
  2015          30               170.00          312.00          482.00
  2015          31               163.00          307.00          470.00
  2015          32               208.00          428.00          636.00
  2015          33               206.00          385.00          591.00
  2015          34               222.00          428.00          650.00
  2015          35               263.00          447.00          710.00
  2015          36               287.00          480.00          767.00
  2015          37               293.00          464.00          757.00
  2015          38               305.00          500.00          805.00
  2015          39               340.00          534.00          874.00
  2015          40               387.00          606.00          993.00
  2015          41               368.00          650.00         1018.00
  2015          42               486.00          789.00         1275.00
  2015          43               495.00          819.00         1314.00
  2015          44               584.00          947.00         1531.00
  2015          45               670.00          948.00         1618.00
  2015          46               729.00         1069.00         1798.00
  2015          47               757.00         1240.00         1997.00
  2015          48               867.00         1242.00         2109.00
  2015          49               918.00         1428.00         2346.00
  2015          50              1033.00         1621.00         2654.00
  2015          51              1095.00         1603.00         2698.00
  2015          52              1171.00         1656.00         2827.00
  2015          53              1325.00         1771.00         3096.00
  2015          54              1335.00         1904.00         3239.00
  2015          55              1396.00         2054.00         3450.00
  2015          56              1475.00         2236.00         3711.00
  2015          57              1554.00         2380.00         3934.00
  2015          58              1609.00         2443.00         4052.00
  2015          59              1820.00         2516.00         4336.00
  2015          60              1944.00         2871.00         4815.00
  2015          61              2052.00         3061.00         5113.00
  2015          62              2230.00         3239.00         5469.00
  2015          63              2422.00         3600.00         6022.00
  2015          64              2543.00         3939.00         6482.00
  2015          65              2867.00         4196.00         7063.00
  2015          66              3243.00         4657.00         7900.00
  2015          67              3760.00         5412.00         9172.00
  2015          68              4397.00         6067.00        10464.00
  2015          69              3826.00         5477.00         9303.00
  2015          70              4179.00         5729.00         9908.00
  2015          71              4559.00         6324.00        10883.00
  2015          72              4679.00         6480.00        11159.00
  2015          73              4922.00         6397.00        11319.00
  2015          74              5056.00         6646.00        11702.00
  2015          75              5619.00         7297.00        12916.00
  2015          76              6285.00         7923.00        14208.00
  2015          77              6584.00         8389.00        14973.00
  2015          78              7141.00         8541.00        15682.00
  2015          79              7753.00         8931.00        16684.00
  2015          80              8491.00         9426.00        17917.00
  2015          81              9038.00         9398.00        18436.00
  2015          82              9715.00         9924.00        19639.00
  2015          83             10619.00        10443.00        21062.00
  2015          84             11568.00        10518.00        22086.00
  2015          85             12009.00        10512.00        22521.00
  2015          86             12214.00        10065.00        22279.00
  2015          87             12379.00         9530.00        21909.00
  2015          88             12743.00         9306.00        22049.00
  2015          89             12774.00         8519.00        21293.00
  2015          90             12710.00         7946.00        20656.00
  2015          91             11965.00         7077.00        19042.00
  2015          92             11544.00         6018.00        17562.00
  2015          93             10860.00         5240.00        16100.00
  2015          94             10340.00         4578.00        14918.00
  2015          95              8472.00         3355.00        11827.00
  2015          96              5106.00         1835.00         6941.00
  2015          97              3941.00         1259.00         5200.00
  2015          98              3342.00          958.00         4300.00
  2015          99              2687.00          695.00         3382.00
  2015         100              2077.00          517.00         2594.00
  2015         101              1482.00          299.00         1781.00
  2015         102               912.00          183.00         1095.00
  2015         103               584.00          103.00          687.00
  2015         104               332.00           56.00          388.00
  2015         105               186.55           20.98          207.53
  2015         106               101.97           11.31          113.28
  2015         107                59.20            4.98           64.18
  2015         108                28.09            2.31           30.40
  2015         109                16.31            1.11           17.42
  2015         110+               12.85            0.32           13.17
  2016           0              1350.00         1654.00         3004.00
  2016           1               102.00          111.00          213.00
  2016           2                59.00           64.00          123.00
  2016           3                39.00           51.00           90.00
  2016           4                37.00           34.00           71.00
  2016           5                27.00           45.00           72.00
  2016           6                28.00           30.00           58.00
  2016           7                21.00           31.00           52.00
  2016           8                15.00           24.00           39.00
  2016           9                28.00           29.00           57.00
  2016          10                21.00           29.00           50.00
  2016          11                30.00           32.00           62.00
  2016          12                23.00           36.00           59.00
  2016          13                29.00           31.00           60.00
  2016          14                38.00           52.00           90.00
  2016          15                44.00           54.00           98.00
  2016          16                51.00           87.00          138.00
  2016          17                53.00          115.00          168.00
  2016          18                82.00          155.00          237.00
  2016          19                72.00          182.00          254.00
  2016          20                84.00          198.00          282.00
  2016          21               100.00          223.00          323.00
  2016          22                94.00          224.00          318.00
  2016          23                92.00          249.00          341.00
  2016          24               116.00          256.00          372.00
  2016          25               112.00          289.00          401.00
  2016          26               111.00          297.00          408.00
  2016          27               139.00          278.00          417.00
  2016          28               155.00          317.00          472.00
  2016          29               151.00          327.00          478.00
  2016          30               184.00          336.00          520.00
  2016          31               187.00          366.00          553.00
  2016          32               223.00          407.00          630.00
  2016          33               222.00          402.00          624.00
  2016          34               242.00          435.00          677.00
  2016          35               260.00          446.00          706.00
  2016          36               284.00          497.00          781.00
  2016          37               277.00          474.00          751.00
  2016          38               283.00          482.00          765.00
  2016          39               324.00          534.00          858.00
  2016          40               364.00          605.00          969.00
  2016          41               414.00          706.00         1120.00
  2016          42               435.00          723.00         1158.00
  2016          43               505.00          885.00         1390.00
  2016          44               609.00         1002.00         1611.00
  2016          45               707.00         1020.00         1727.00
  2016          46               711.00         1073.00         1784.00
  2016          47               799.00         1253.00         2052.00
  2016          48               822.00         1300.00         2122.00
  2016          49               897.00         1399.00         2296.00
  2016          50              1001.00         1593.00         2594.00
  2016          51              1163.00         1622.00         2785.00
  2016          52              1222.00         1776.00         2998.00
  2016          53              1285.00         1832.00         3117.00
  2016          54              1380.00         1927.00         3307.00
  2016          55              1498.00         2195.00         3693.00
  2016          56              1576.00         2243.00         3819.00
  2016          57              1678.00         2275.00         3953.00
  2016          58              1765.00         2488.00         4253.00
  2016          59              1920.00         2718.00         4638.00
  2016          60              1936.00         2883.00         4819.00
  2016          61              2046.00         3067.00         5113.00
  2016          62              2373.00         3268.00         5641.00
  2016          63              2453.00         3605.00         6058.00
  2016          64              2595.00         3767.00         6362.00
  2016          65              2773.00         4169.00         6942.00
  2016          66              3289.00         4619.00         7908.00
  2016          67              3529.00         4996.00         8525.00
  2016          68              3988.00         5808.00         9796.00
  2016          69              4714.00         6642.00        11356.00
  2016          70              4209.00         5844.00        10053.00
  2016          71              4554.00         6290.00        10844.00
  2016          72              5062.00         6651.00        11713.00
  2016          73              5205.00         6763.00        11968.00
  2016          74              5067.00         6776.00        11843.00
  2016          75              5245.00         6901.00        12146.00
  2016          76              6232.00         7520.00        13752.00
  2016          77              6695.00         8261.00        14956.00
  2016          78              7347.00         8748.00        16095.00
  2016          79              7562.00         9012.00        16574.00
  2016          80              8322.00         9296.00        17618.00
  2016          81              8653.00         9586.00        18239.00
  2016          82              9275.00         9687.00        18962.00
  2016          83             10122.00        10048.00        20170.00
  2016          84             10861.00        10448.00        21309.00
  2016          85             11681.00        10433.00        22114.00
  2016          86             12186.00        10079.00        22265.00
  2016          87             12237.00         9528.00        21765.00
  2016          88             12116.00         9064.00        21180.00
  2016          89             12201.00         8539.00        20740.00
  2016          90             12006.00         7981.00        19987.00
  2016          91             11489.00         6875.00        18364.00
  2016          92             10826.00         5888.00        16714.00
  2016          93              9934.00         5106.00        15040.00
  2016          94              9015.00         4243.00        13258.00
  2016          95              8348.00         3491.00        11839.00
  2016          96              6920.00         2612.00         9532.00
  2016          97              3998.00         1346.00         5344.00
  2016          98              2874.00          867.00         3741.00
  2016          99              2364.00          625.00         2989.00
  2016         100              1816.00          488.00         2304.00
  2016         101              1390.00          278.00         1668.00
  2016         102               891.00          173.00         1064.00
  2016         103               542.00          101.00          643.00
  2016         104               342.00           57.00          399.00
  2016         105               175.37           27.97          203.34
  2016         106               101.08           14.03          115.11
  2016         107                55.58            6.64           62.22
  2016         108                26.23            3.18           29.41
  2016         109                12.91            1.47           14.38
  2016         110+               10.84            0.70           11.54
  2017           0              1307.00         1664.00         2971.00
  2017           1                64.00           98.00          162.00
  2017           2                56.00           58.00          114.00
  2017           3                35.00           47.00           82.00
  2017           4                32.00           47.00           79.00
  2017           5                32.00           41.00           73.00
  2017           6                32.00           31.00           63.00
  2017           7                27.00           33.00           60.00
  2017           8                28.00           33.00           61.00
  2017           9                18.00           34.00           52.00
  2017          10                16.00           24.00           40.00
  2017          11                32.00           30.00           62.00
  2017          12                32.00           39.00           71.00
  2017          13                25.00           46.00           71.00
  2017          14                35.00           40.00           75.00
  2017          15                32.00           65.00           97.00
  2017          16                56.00           88.00          144.00
  2017          17                58.00          118.00          176.00
  2017          18                77.00          148.00          225.00
  2017          19                71.00          169.00          240.00
  2017          20                75.00          194.00          269.00
  2017          21                78.00          193.00          271.00
  2017          22                78.00          197.00          275.00
  2017          23                97.00          215.00          312.00
  2017          24                81.00          218.00          299.00
  2017          25               102.00          267.00          369.00
  2017          26               116.00          253.00          369.00
  2017          27               116.00          278.00          394.00
  2017          28               132.00          306.00          438.00
  2017          29               129.00          303.00          432.00
  2017          30               147.00          316.00          463.00
  2017          31               182.00          347.00          529.00
